ISO3;LON;LAT;Année;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Unité;Unité;Cde_Domaine;Domaine;Valeur_Mesurée
AUT;14.912;47.683;2009;AUT;Autriche;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;25.1639393498
AUT;14.912;47.683;2009;AUT;Autriche;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;7.586905122
AUT;14.912;47.683;2009;AUT;Autriche;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;0.7
AUT;14.912;47.683;2009;AUT;Autriche;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9.5531957339
AUT;14.912;47.683;2009;AUT;Autriche;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.999039
AUT;14.912;47.683;2009;AUT;Autriche;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
AUT;14.912;47.683;2009;AUT;Autriche;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;2.9
AUT;14.912;47.683;2009;AUT;Autriche;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;15.4
AUT;14.912;47.683;2009;AUT;Autriche;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;70.0
AUT;14.912;47.683;2009;AUT;Autriche;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;8.7
AUT;14.912;47.683;2009;AUT;Autriche;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;8.0811756718
AUT;14.912;47.683;2009;AUT;Autriche;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;20.0
AUT;14.912;47.683;2009;AUT;Autriche;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;19.0
AUT;14.912;47.683;2009;AUT;Autriche;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;77.3333333333
AUT;14.912;47.683;2009;AUT;Autriche;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;91.452772301
AUT;14.912;47.683;2009;AUT;Autriche;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;7.8462921317
AUT;14.912;47.683;2009;AUT;Autriche;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;PT_SAL_FT;Pourcentage de salariés à plein temps;HSL_2;Travail et qualité de l'emploi;16.0218085
AUT;14.912;47.683;2009;AUT;Autriche;Écart de rémunération entre les genres;Écart de rémunération entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le même décile;HSL_2;Travail et qualité de l'emploi;19.35596592
AUT;14.912;47.683;2009;AUT;Autriche;Décile supérieur de la rémunération des salariés à temps plein;Décile supérieur de la rémunération des salariés à temps plein;FCTR_D1_EARN;Facteur de décile des gains les plus bas;HSL_2;Travail et qualité de l'emploi;3.360623879
AUT;14.912;47.683;2009;AUT;Autriche;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;9.3495245
AUT;14.912;47.683;2009;AUT;Autriche;Insécurité sur le marché du travail;Insécurité sur le marché du travail;PT_EARN_PRVS_LST;Pourcentage des gains antérieurs perdus;HSL_2;Travail et qualité de l'emploi;1.8467334509
AUT;14.912;47.683;2009;AUT;Autriche;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;1.1681729816
AUT;14.912;47.683;2009;AUT;Autriche;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;9.5
AUT;14.912;47.683;2009;AUT;Autriche;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;74.041
AUT;14.912;47.683;2009;AUT;Autriche;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;72435.383
AUT;14.912;47.683;2009;AUT;Autriche;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;46927.0
AUT;14.912;47.683;2009;AUT;Autriche;Temps libre;Temps libre;H_D;Heures par jour;HSL_4;Equilibre travail-vie;14.506293
AUT;14.912;47.683;2009;AUT;Autriche;Longues heures de travail non rémunéré;Longues heures de travail non rémunéré;PT_POP_Y15T64;Pourcentage de la population âgée de 15 à 64 ans;HSL_4;Equilibre travail-vie;15.26494
AUT;14.912;47.683;2009;AUT;Autriche;Temps consacré aux interactions sociales;Temps consacré aux interactions sociales;H_WK;Heures par semaine;HSL_7;Liens sociaux;9.4723095
AUT;14.912;47.683;2010;AUT;Autriche;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;63.7002
AUT;14.912;47.683;2010;AUT;Autriche;Ménages vivant dans des logements surpeuplés;Ménages vivant dans des logements surpeuplés;PT_HH;Pourcentage de ménages;HSL_3;Logement;10.2343186736
AUT;14.912;47.683;2010;AUT;Autriche;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;80.1800346659
AUT;14.912;47.683;2010;AUT;Autriche;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4.2599630326
AUT;14.912;47.683;2010;AUT;Autriche;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;80.7
AUT;14.912;47.683;2010;AUT;Autriche;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;24.4961583612
AUT;14.912;47.683;2010;AUT;Autriche;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;6.60018337
AUT;14.912;47.683;2010;AUT;Autriche;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;0.5
AUT;14.912;47.683;2010;AUT;Autriche;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;8.8743274923
AUT;14.912;47.683;2010;AUT;Autriche;Surcharge financière liée au coût du logement;Surcharge financière liée au coût du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;11.2188898027
AUT;14.912;47.683;2010;AUT;Autriche;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.999046
AUT;14.912;47.683;2010;AUT;Autriche;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
AUT;14.912;47.683;2010;AUT;Autriche;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;3.8
AUT;14.912;47.683;2010;AUT;Autriche;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;14.4
AUT;14.912;47.683;2010;AUT;Autriche;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;69.5
AUT;14.912;47.683;2010;AUT;Autriche;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;9.3
AUT;14.912;47.683;2010;AUT;Autriche;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;8.0811756718
AUT;14.912;47.683;2010;AUT;Autriche;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;20.0
AUT;14.912;47.683;2010;AUT;Autriche;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;19.0
AUT;14.912;47.683;2010;AUT;Autriche;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;77.3333333333
AUT;14.912;47.683;2010;AUT;Autriche;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;91.452772301
AUT;14.912;47.683;2010;AUT;Autriche;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;7.8462921317
AUT;14.912;47.683;2010;AUT;Autriche;Tension au travail;Tension au travail;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;32.8216819763
AUT;14.912;47.683;2010;AUT;Autriche;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;PT_SAL_FT;Pourcentage de salariés à plein temps;HSL_2;Travail et qualité de l'emploi;16.4701128
AUT;14.912;47.683;2010;AUT;Autriche;Écart de rémunération entre les genres;Écart de rémunération entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le même décile;HSL_2;Travail et qualité de l'emploi;19.18886268
AUT;14.912;47.683;2010;AUT;Autriche;Décile supérieur de la rémunération des salariés à temps plein;Décile supérieur de la rémunération des salariés à temps plein;FCTR_D1_EARN;Facteur de décile des gains les plus bas;HSL_2;Travail et qualité de l'emploi;3.385267896
AUT;14.912;47.683;2010;AUT;Autriche;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;9.6174564
AUT;14.912;47.683;2010;AUT;Autriche;Insécurité sur le marché du travail;Insécurité sur le marché du travail;PT_EARN_PRVS_LST;Pourcentage des gains antérieurs perdus;HSL_2;Travail et qualité de l'emploi;1.5119911432
AUT;14.912;47.683;2010;AUT;Autriche;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;1.2468724191
AUT;14.912;47.683;2010;AUT;Autriche;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;9.0
AUT;14.912;47.683;2010;AUT;Autriche;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;74.646
AUT;14.912;47.683;2010;AUT;Autriche;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;72103.745
AUT;14.912;47.683;2010;AUT;Autriche;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;46352.0
AUT;14.912;47.683;2011;AUT;Autriche;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;71.9837
AUT;14.912;47.683;2011;AUT;Autriche;Ménages vivant dans des logements surpeuplés;Ménages vivant dans des logements surpeuplés;PT_HH;Pourcentage de ménages;HSL_3;Logement;10.7126556337
AUT;14.912;47.683;2011;AUT;Autriche;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;79.6906692922
AUT;14.912;47.683;2011;AUT;Autriche;Décile supérieur des ménages les plus riches;Décile supérieur des ménages les plus riches;PT_B90_S14;Pourcentage de la richesse des ménages;HSL_1;Revenu et patrimoine;61.7056617737
AUT;14.912;47.683;2011;AUT;Autriche;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4.3497212913
AUT;14.912;47.683;2011;AUT;Autriche;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;81.1
AUT;14.912;47.683;2011;AUT;Autriche;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;24.652085057
AUT;14.912;47.683;2011;AUT;Autriche;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;6.232390963
AUT;14.912;47.683;2011;AUT;Autriche;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;0.5
AUT;14.912;47.683;2011;AUT;Autriche;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9.1321940607
AUT;14.912;47.683;2011;AUT;Autriche;Surcharge financière liée au coût du logement;Surcharge financière liée au coût du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;8.309879899
AUT;14.912;47.683;2011;AUT;Autriche;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.999054
AUT;14.912;47.683;2011;AUT;Autriche;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
AUT;14.912;47.683;2011;AUT;Autriche;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;2.7
AUT;14.912;47.683;2011;AUT;Autriche;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;14.4
AUT;14.912;47.683;2011;AUT;Autriche;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;68.7
AUT;14.912;47.683;2011;AUT;Autriche;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;9.5
AUT;14.912;47.683;2011;AUT;Autriche;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;8.9662575984
AUT;14.912;47.683;2011;AUT;Autriche;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;21.0
AUT;14.912;47.683;2011;AUT;Autriche;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;14.3333333333
AUT;14.912;47.683;2011;AUT;Autriche;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;83.0
AUT;14.912;47.683;2011;AUT;Autriche;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;93.9589030272
